location_id,location_name,locality,timezone,country_id,country_iso,country_name,owner_id,owner,provider_id,provider,isMonitor,monitor_type,isMobile,latitude,longitude,instrument_ids,instrument_names,n_pm25_sensors,pm25_sensor_ids,openaq_url,Region,Requested_Country,Requested_ISO
6346784,Mamti Mahalla Gilgit,,Asia/Karachi,109,PK,Pakistan,1,OpenAQ admin,440,Hawanama,FALSE,Non-reference / air sensor,FALSE,35.9257,74.386,1,N/A,1,16242913,https://explore.openaq.org/locations/6346784,Asia,Pakistan,PK
6346785,Tajpura,,Asia/Karachi,109,PK,Pakistan,1,OpenAQ admin,440,Hawanama,FALSE,Non-reference / air sensor,FALSE,31.5584,74.3998,1,N/A,1,16242914,https://explore.openaq.org/locations/6346785,Asia,Pakistan,PK
6346786,TCS Gujrawala,,Asia/Karachi,109,PK,Pakistan,1,OpenAQ admin,440,Hawanama,FALSE,Non-reference / air sensor,FALSE,32.2038,74.1889,1,N/A,1,16242915,https://explore.openaq.org/locations/6346786,Asia,Pakistan,PK
6416741,Welkin Hitech Instruments Pvt. Ltd.,,Asia/Karachi,109,PK,Pakistan,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,24.9173777453824,67.0963326615362,7,Unknown AirGradient Sensor,1,16719735,https://explore.openaq.org/locations/6416741,Asia,Pakistan,PK
3043475,Ngwewere,,Africa/Lusaka,81,ZM,Zambia,11509,Unknown Person,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.308567,28.352501,7,Unknown AirGradient Sensor,1,10465295,https://explore.openaq.org/locations/3043475,Africa,Zambia,ZM
3063866,Siavonga,,Africa/Lusaka,81,ZM,Zambia,11159,Siavonga Harbour 1,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-16.541315,28.707835,24,AirGradient Open Air Generation 1 (O-1PST),1,10618887,https://explore.openaq.org/locations/3063866,Africa,Zambia,ZM
3063951,Siavonga Harbour 2,,Africa/Lusaka,81,ZM,Zambia,11159,Siavonga Harbour 1,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-16.541213,28.708111,24,AirGradient Open Air Generation 1 (O-1PST),1,10619511,https://explore.openaq.org/locations/3063951,Africa,Zambia,ZM
6149221,airqo_g5514,,Africa/Lusaka,81,ZM,Zambia,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-15.4228465525876,28.2866967130822,1,N/A,1,14773551,https://explore.openaq.org/locations/6149221,Africa,Zambia,ZM
6178079,airqo_g5512,,Africa/Lusaka,81,ZM,Zambia,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-15.4067140159033,28.4104471854685,1,N/A,1,14988849,https://explore.openaq.org/locations/6178079,Africa,Zambia,ZM
6200783,Trident,,Africa/Lusaka,81,ZM,Zambia,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,-12.14008,26.4031,4,Clarity Sensor,1,15158086,https://explore.openaq.org/locations/6200783,Africa,Zambia,ZM
6200784,Trident,,Africa/Lusaka,81,ZM,Zambia,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,-12.15152,26.44309,4,Clarity Sensor,1,15158085,https://explore.openaq.org/locations/6200784,Africa,Zambia,ZM
6265868,Zambia Outdoor Demo,,Africa/Lusaka,81,ZM,Zambia,10999,Communities Against Pollution (CAP),66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.481846,28.396063,7,Unknown AirGradient Sensor,1,15638526,https://explore.openaq.org/locations/6265868,Africa,Zambia,ZM
6274070,airqo_g5479,,Africa/Lusaka,81,ZM,Zambia,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-15.2474385398784,28.164036178056,1,N/A,1,15699478,https://explore.openaq.org/locations/6274070,Africa,Zambia,ZM
6287632,Twinpalm ,,Africa/Lusaka,81,ZM,Zambia,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.431485,28.364385,7,Unknown AirGradient Sensor,1,15800518,https://explore.openaq.org/locations/6287632,Africa,Zambia,ZM
6347685,airqo_g5523,,Africa/Lusaka,81,ZM,Zambia,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-15.4248017525529,28.2752843117006,1,N/A,1,16249554,https://explore.openaq.org/locations/6347685,Africa,Zambia,ZM
6393588,Kapwayambale,,Africa/Lusaka,81,ZM,Zambia,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.319442,28.342849,7,Unknown AirGradient Sensor,1,16548697,https://explore.openaq.org/locations/6393588,Africa,Zambia,ZM
6415576,airqo_g5504,,Africa/Lusaka,81,ZM,Zambia,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-15.4496755694294,28.3810587160607,1,N/A,1,16711169,https://explore.openaq.org/locations/6415576,Africa,Zambia,ZM
6415577,airqo_g5493,,Africa/Lusaka,81,ZM,Zambia,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-15.4186267373405,28.2498549881558,1,N/A,1,16711171,https://explore.openaq.org/locations/6415577,Africa,Zambia,ZM
6415578,airqo_g5498,,Africa/Lusaka,81,ZM,Zambia,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-15.3499203946883,28.2652250794406,1,N/A,1,16711175,https://explore.openaq.org/locations/6415578,Africa,Zambia,ZM
6415579,airqo_g5495,,Africa/Lusaka,81,ZM,Zambia,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-15.3855886800038,28.355135303434,1,N/A,1,16711173,https://explore.openaq.org/locations/6415579,Africa,Zambia,ZM
6089489,"EPA,  (UMU-EPIC), Liberia",,Africa/Monrovia,84,LR,Liberia,23952,United Methodist University,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.3107,-10.7972,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14340195,https://explore.openaq.org/locations/6089489,Africa,Liberia,LR
6092595,"West Point (UMU-EPIC), Liberia",,Africa/Monrovia,84,LR,Liberia,23952,United Methodist University,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.313591,-10.817455,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14356827,https://explore.openaq.org/locations/6092595,Africa,Liberia,LR
6126715,"Duala (UMU-EPIC), Liberia",,Africa/Monrovia,84,LR,Liberia,23952,United Methodist University,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.3664,-10.792,7,Unknown AirGradient Sensor,1,14607952,https://explore.openaq.org/locations/6126715,Africa,Liberia,LR
6216059,United Methodist University_Left Wing Upper (UMU_EPIC Liberia),,Africa/Monrovia,84,LR,Liberia,23952,United Methodist University,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.309,-10.804,24,AirGradient Open Air Generation 1 (O-1PST),1,15269713,https://explore.openaq.org/locations/6216059,Africa,Liberia,LR
6216060,United Methodist University_Right Wing  (UMU_EPIC Liberia),,Africa/Monrovia,84,LR,Liberia,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.309,-10.6779,7,Unknown AirGradient Sensor,1,15269718,https://explore.openaq.org/locations/6216060,Africa,Liberia,LR
6216099,United Methodist University_Left Wing Lower (UMU_EPIC Liberia),,Africa/Monrovia,84,LR,Liberia,23952,United Methodist University,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.309,-10.804,24,AirGradient Open Air Generation 1 (O-1PST),1,15269992,https://explore.openaq.org/locations/6216099,Africa,Liberia,LR
6216100,Duport Road_Soko Sackor Compound (UMU-EPIC Liberia),,Africa/Monrovia,84,LR,Liberia,23952,United Methodist University,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.27017,-10.6779,24,AirGradient Open Air Generation 1 (O-1PST),1,15269997,https://explore.openaq.org/locations/6216100,Africa,Liberia,LR
6226896,United Methodist University_Right Wing_A  (UMU_EPIC Liberia),,Africa/Monrovia,84,LR,Liberia,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.3007,-10.6779,7,Unknown AirGradient Sensor,1,15348148,https://explore.openaq.org/locations/6226896,Africa,Liberia,LR
6228063,MaPhanta Building_Bye Pass,,Africa/Monrovia,84,LR,Liberia,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.2763369,-10.7542321,7,Unknown AirGradient Sensor,1,15356965,https://explore.openaq.org/locations/6228063,Africa,Liberia,LR
6288864,Spectrum_Crown Hill (EPIC Liberia),,Africa/Monrovia,84,LR,Liberia,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.314861,-10.799024,7,Unknown AirGradient Sensor,1,15809024,https://explore.openaq.org/locations/6288864,Africa,Liberia,LR
6307815,SEG Group (EPIC LIBERIA),,Africa/Monrovia,84,LR,Liberia,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.2891,-10.776,7,Unknown AirGradient Sensor,1,15951654,https://explore.openaq.org/locations/6307815,Africa,Liberia,LR
6309097,UN Drive,,Africa/Monrovia,84,LR,Liberia,23952,United Methodist University,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.3116,-10.809,7,Unknown AirGradient Sensor,1,15961457,https://explore.openaq.org/locations/6309097,Africa,Liberia,LR
9762,US Diplomatic Post: Abidjan,Abidjan,Africa/Abidjan,96,CI,Côte d'Ivoire,4,Unknown Governmental Organization,232,StateAir Abidjan,TRUE,Reference monitor,FALSE,5.335049,-3.976023,2,Government Monitor,1,30466,https://explore.openaq.org/locations/9762,Africa,Côte d'Ivoire,CI
4337366,Pharmacie Synacassis,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.346,-3.945,1,N/A,1,13013321,https://explore.openaq.org/locations/4337366,Africa,Côte d'Ivoire,CI
4337367,AIRQ_8783,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.345,-3.991,1,N/A,1,13013370,https://explore.openaq.org/locations/4337367,Africa,Côte d'Ivoire,CI
4337368,Nouvelle Pharmacie M'Pouto,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.328,-3.949,1,N/A,1,13013342,https://explore.openaq.org/locations/4337368,Africa,Côte d'Ivoire,CI
4337369,Pharmacie Saint Clément,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.40507024139754,-3.95571305777974,1,N/A,1,13013356,https://explore.openaq.org/locations/4337369,Africa,Côte d'Ivoire,CI
4337370,Pharmacie Koweit Marche,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.315,-4.053,1,N/A,1,13013314,https://explore.openaq.org/locations/4337370,Africa,Côte d'Ivoire,CI
4337371,Rosier,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.376,-3.96,1,N/A,1,13013363,https://explore.openaq.org/locations/4337371,Africa,Côte d'Ivoire,CI
4337372,INHP,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.29480380504248,-4.00489828955337,1,N/A,1,13013300,https://explore.openaq.org/locations/4337372,Africa,Côte d'Ivoire,CI
4337373,Pharmacie de la Mé,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.423,-4.018,1,N/A,1,13013349,https://explore.openaq.org/locations/4337373,Africa,Côte d'Ivoire,CI
4337374,Pharmacie Emeraude,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.372,-4.001,1,N/A,1,13013328,https://explore.openaq.org/locations/4337374,Africa,Côte d'Ivoire,CI
4337375,Pharmacie Gare Sud,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.315,-4.018,1,N/A,1,13013307,https://explore.openaq.org/locations/4337375,Africa,Côte d'Ivoire,CI
4337376,AIRQ_10511,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.361,-3.969,1,N/A,1,13013293,https://explore.openaq.org/locations/4337376,Africa,Côte d'Ivoire,CI
4337377,Pharmacie Malika,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.335,-3.998,1,N/A,1,13013335,https://explore.openaq.org/locations/4337377,Africa,Côte d'Ivoire,CI
4337378,Pharmacie Analya,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.403,-3.961,1,N/A,1,13023336,https://explore.openaq.org/locations/4337378,Africa,Côte d'Ivoire,CI
4337379,Pharmacie du Bonheur,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.36935377120972,-3.95896339416504,1,N/A,1,13013377,https://explore.openaq.org/locations/4337379,Africa,Côte d'Ivoire,CI
4337380,Pharmacie Rue Ministre,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.36515378952026,-3.95765066146851,1,N/A,1,13013384,https://explore.openaq.org/locations/4337380,Africa,Côte d'Ivoire,CI
4406171,Pharmacie Boulevard Carde,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.326,-4.024,1,N/A,1,13049955,https://explore.openaq.org/locations/4406171,Africa,Côte d'Ivoire,CI
4407665,Pharmacie Notre Dame du Grand Signe,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.392,-3.981,1,N/A,1,13050581,https://explore.openaq.org/locations/4407665,Africa,Côte d'Ivoire,CI
4408169,Pharmacie St Bernard,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.36728823135325,-3.97939746738172,1,N/A,1,13051187,https://explore.openaq.org/locations/4408169,Africa,Côte d'Ivoire,CI
4769816,Pharmacie Perusia,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.28072184440862,-3.97682554722573,1,N/A,1,13351213,https://explore.openaq.org/locations/4769816,Africa,Côte d'Ivoire,CI
6108626,Pharmacie Peniel,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.3593987430269,-4.10053931838953,1,N/A,1,14474674,https://explore.openaq.org/locations/6108626,Africa,Côte d'Ivoire,CI
6108627,Pharmacie Remblais,,Africa/Abidjan,96,CI,Côte d'Ivoire,19667,data354,14,Data354,FALSE,Non-reference / air sensor,FALSE,5.307,-3.964,1,N/A,1,14474681,https://explore.openaq.org/locations/6108627,Africa,Côte d'Ivoire,CI
6211305,NodeS-A6GX,,Africa/Abidjan,96,CI,Côte d'Ivoire,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,9.458,-5.632,4,Clarity Sensor,1,15234571,https://explore.openaq.org/locations/6211305,Africa,Côte d'Ivoire,CI
6211306,NodeS-A9YL,,Africa/Abidjan,96,CI,Côte d'Ivoire,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,5.3613,-3.9683,4,Clarity Sensor,1,15234564,https://explore.openaq.org/locations/6211306,Africa,Côte d'Ivoire,CI
6211307,NodeS-A66J,,Africa/Abidjan,96,CI,Côte d'Ivoire,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,5.3984,-4.0889,4,Clarity Sensor,1,15234570,https://explore.openaq.org/locations/6211307,Africa,Côte d'Ivoire,CI
6211308,NodeS-AC6R,,Africa/Abidjan,96,CI,Côte d'Ivoire,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,5.4297,-4.0357,4,Clarity Sensor,1,15234567,https://explore.openaq.org/locations/6211308,Africa,Côte d'Ivoire,CI
6211309,Node-S-AFRP,,Africa/Abidjan,96,CI,Côte d'Ivoire,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,5.3839,-4.0529,4,Clarity Sensor,1,15234572,https://explore.openaq.org/locations/6211309,Africa,Côte d'Ivoire,CI
6211310,NodeS-A6VH,,Africa/Abidjan,96,CI,Côte d'Ivoire,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,5.3427,-4.0271,4,Clarity Sensor,1,15234566,https://explore.openaq.org/locations/6211310,Africa,Côte d'Ivoire,CI
6211311,NodeS-A4MQ,,Africa/Abidjan,96,CI,Côte d'Ivoire,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,5.2985,-4.0083,4,Clarity Sensor,1,15234573,https://explore.openaq.org/locations/6211311,Africa,Côte d'Ivoire,CI
6211312,NodeS-A993,,Africa/Abidjan,96,CI,Côte d'Ivoire,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,9.442,-5.594,4,Clarity Sensor,1,15234569,https://explore.openaq.org/locations/6211312,Africa,Côte d'Ivoire,CI
6211313,Node-S-ACH7,,Africa/Abidjan,96,CI,Côte d'Ivoire,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,9.482,-5.591,4,Clarity Sensor,1,15234565,https://explore.openaq.org/locations/6211313,Africa,Côte d'Ivoire,CI
6211314,NodeS-A43K,,Africa/Abidjan,96,CI,Côte d'Ivoire,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,9.43,-5.659,4,Clarity Sensor,1,15234568,https://explore.openaq.org/locations/6211314,Africa,Côte d'Ivoire,CI
6380763,Côté d'ivoire,,Africa/Abidjan,96,CI,Côte d'Ivoire,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,5.329316,-4.103733,7,Unknown AirGradient Sensor,1,16453891,https://explore.openaq.org/locations/6380763,Africa,Côte d'Ivoire,CI
4186392,Namiwawa,,Africa/Blantyre,18,MW,Malawi,16775,Shift iT,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.7819646,34.9946509,24,AirGradient Open Air Generation 1 (O-1PST),1,12881803,https://explore.openaq.org/locations/4186392,Africa,Malawi,MW
5633543,Mzuzu University (MIfCAS),,Africa/Blantyre,18,MW,Malawi,18413,Clean Air One Atmosphere,15,IQAir,FALSE,Non-reference / air sensor,FALSE,-11.4237,33.9895,17,AirVisual,1,14011338,https://explore.openaq.org/locations/5633543,Africa,Malawi,MW
5741366,Chichiri,,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.807777,35.04319,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14153398,https://explore.openaq.org/locations/5741366,Africa,Malawi,MW
5741367,MUBAS,,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.801964,35.026975,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14153403,https://explore.openaq.org/locations/5741367,Africa,Malawi,MW
5741368,"Msalura, Salima",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-13.77667,34.454888,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14153563,https://explore.openaq.org/locations/5741368,Africa,Malawi,MW
5741369,"Mchesi, Lilongwe",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-13.98694,33.785765,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14153573,https://explore.openaq.org/locations/5741369,Africa,Malawi,MW
5741370,"Chirunga, Zomba",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.3888246,35.3370456,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14153643,https://explore.openaq.org/locations/5741370,Africa,Malawi,MW
5741371,"Luwinga, Mzuzu",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.394586,34.005576,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14153658,https://explore.openaq.org/locations/5741371,Africa,Malawi,MW
5978741,"CBD, Blantyre",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.784217,35.00578,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14260933,https://explore.openaq.org/locations/5978741,Africa,Malawi,MW
6071752,"Sengabay, Salima",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-13.71749,34.62739,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14328046,https://explore.openaq.org/locations/6071752,Africa,Malawi,MW
6074887,"City Center, Lilongwe",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-13.95529,33.796485,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14330216,https://explore.openaq.org/locations/6074887,Africa,Malawi,MW
6208892,MIfCAS-Mzuzu University,,Africa/Blantyre,18,MW,Malawi,27957,MIfCAS,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.4216,33.99537,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,15216894,https://explore.openaq.org/locations/6208892,Africa,Malawi,MW
6208927,MIfCAS-Lilongwe,,Africa/Blantyre,18,MW,Malawi,27957,MIfCAS,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.4216,33.99539,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,15217125,https://explore.openaq.org/locations/6208927,Africa,Malawi,MW
6208928,MIfCAS-Nsanje,,Africa/Blantyre,18,MW,Malawi,27957,MIfCAS,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.4216,33.99544,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,15217130,https://explore.openaq.org/locations/6208928,Africa,Malawi,MW
6209063,MIfCAS-Mangochi,,Africa/Blantyre,18,MW,Malawi,27957,MIfCAS,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.4216,33.99542,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,15218084,https://explore.openaq.org/locations/6209063,Africa,Malawi,MW
6209487,MIfCAS-Blantyre,,Africa/Blantyre,18,MW,Malawi,27957,MIfCAS,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.4216,33.99538,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,15221187,https://explore.openaq.org/locations/6209487,Africa,Malawi,MW
6209555,MIfCAS-Dedza,,Africa/Blantyre,18,MW,Malawi,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.4216,33.99541,7,Unknown AirGradient Sensor,1,15221680,https://explore.openaq.org/locations/6209555,Africa,Malawi,MW
6209772,MIfCAS-Chikwawa,,Africa/Blantyre,18,MW,Malawi,27957,MIfCAS,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.4216,33.99543,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,15223262,https://explore.openaq.org/locations/6209772,Africa,Malawi,MW
6211035,MIfCAS-Karonga,,Africa/Blantyre,18,MW,Malawi,27957,MIfCAS,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-9.942073,33.923013,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,15232611,https://explore.openaq.org/locations/6211035,Africa,Malawi,MW
6214706,MIfCAS-Kasungu,,Africa/Blantyre,18,MW,Malawi,27957,MIfCAS,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.4216,33.99545,7,Unknown AirGradient Sensor,1,15261119,https://explore.openaq.org/locations/6214706,Africa,Malawi,MW
6247271,MIfCAS-Zomba,,Africa/Blantyre,18,MW,Malawi,27957,MIfCAS,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.4216,33.99546,7,Unknown AirGradient Sensor,1,15499459,https://explore.openaq.org/locations/6247271,Africa,Malawi,MW
6248782,"Blantyre, CBD",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.784217,35.00578,7,Unknown AirGradient Sensor,1,15510779,https://explore.openaq.org/locations/6248782,Africa,Malawi,MW
6270155,Chichiri Shopping Mall,,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.802268,35.034329,7,Unknown AirGradient Sensor,1,15670611,https://explore.openaq.org/locations/6270155,Africa,Malawi,MW
6270267,"CBD, Limbe",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.817609,35.061205,7,Unknown AirGradient Sensor,1,15671433,https://explore.openaq.org/locations/6270267,Africa,Malawi,MW
6278507,"CBD, Zomba",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.383252,35.320593,7,Unknown AirGradient Sensor,1,15732285,https://explore.openaq.org/locations/6278507,Africa,Malawi,MW
6278581,"Domasi, Zomba",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.280026,35.39936,7,Unknown AirGradient Sensor,1,15732836,https://explore.openaq.org/locations/6278581,Africa,Malawi,MW
6278771,"Kuchawe, Zomba",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-15.364667,35.305297,7,Unknown AirGradient Sensor,1,15734194,https://explore.openaq.org/locations/6278771,Africa,Malawi,MW
6300552,"Maganga, Salima",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-13.76655,34.607993,7,Unknown AirGradient Sensor,1,15897059,https://explore.openaq.org/locations/6300552,Africa,Malawi,MW
6300776,"Area 4, Lilongwe",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-13.985085,33.765678,7,Unknown AirGradient Sensor,1,15899043,https://explore.openaq.org/locations/6300776,Africa,Malawi,MW
6301502,"Game Complex, Lilongwe",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-13.985993,33.770007,7,Unknown AirGradient Sensor,1,15904299,https://explore.openaq.org/locations/6301502,Africa,Malawi,MW
6301904,"CBD, Mzuzu",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-11.467519,34.02297,7,Unknown AirGradient Sensor,1,15907078,https://explore.openaq.org/locations/6301904,Africa,Malawi,MW
6302906,"Nankhaka, Lilongwe",,Africa/Blantyre,18,MW,Malawi,19666,MUBAS Air Quality,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,-13.928355,33.787525,7,Unknown AirGradient Sensor,1,15914834,https://explore.openaq.org/locations/6302906,Africa,Malawi,MW
